smiles,canonical_smiles,valid,unique,novel
CC(CSCC(C)NCC(O)COc1ccccc1)NCC(O)c1cc(O)c2c(c1)OC(C)(C)CCC2,CC(CSCC(C)NCC(O)c1cc(O)c2c(c1)OC(C)(C)CCC2)NCC(O)COc1ccccc1,True,True,True
O=c1cc(CO)[nH]c2cc(-c3cccnc3)ccc12,O=c1cc(CO)[nH]c2cc(-c3cccnc3)ccc12,True,True,True
COc1cc(C2c3cc4c(cc3C(Nc3ccc5cnccc5c3)C3COC(=O)C23)OCO4)cc(OC)c1OC,COc1cc(C2c3cc4c(cc3C(Nc3ccc5cnccc5c3)C3COC(=O)C23)OCO4)cc(OC)c1OC,True,True,True
O=C(CN1CCCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O)Nc1ccc2c(c1Cl)CCCC2,O=C(CN1CCCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O)Nc1ccc2c(c1Cl)CCCC2,True,True,True
Cc1onc(-c2ccccc2Cl)c1C(=O)NN=Cc1cccnc1,Cc1onc(-c2ccccc2Cl)c1C(=O)NN=Cc1cccnc1,True,True,True
O=C(NCCN1CCOCC1)c1nc2ccccc2c(-c2ccccc2)c1-c1ccccc1,O=C(NCCN1CCOCC1)c1nc2ccccc2c(-c2ccccc2)c1-c1ccccc1,True,True,True
O=C(Nc1ccc(F)cc1F)c1ccnc(-c2c[nH]c([N+](=O)[O-])n2)c1,O=C(Nc1ccc(F)cc1F)c1ccnc(-c2c[nH]c([N+](=O)[O-])n2)c1,True,True,True
COc1ccc(NC(=O)c2cc3cc(Br)ccc3[nH]2)c(OC)c1,COc1ccc(NC(=O)c2cc3cc(Br)ccc3[nH]2)c(OC)c1,True,True,True
CCN(CC)C(=O)C(CCc1ccccc1)NC(=O)CNC(=O)C(N)CC(=O)O,CCN(CC)C(=O)C(CCc1ccccc1)NC(=O)CNC(=O)C(N)CC(=O)O,True,True,True
CN(C)c1ccc(C(O)C2CCCCN2Cc2ccccc2OCc2ccccc2)cn1,CN(C)c1ccc(C(O)C2CCCCN2Cc2ccccc2OCc2ccccc2)cn1,True,True,True
C=CC(C)(C)c1c(O)cc(O)c2c1OC13C(=CC4CC4C1(C)C2)C(=O)C(O)(C(C)=O)C(=O)C3(C)O,C=CC(C)(C)c1c(O)cc(O)c2c1OC13C(=CC4CC4C1(C)C2)C(=O)C(O)(C(C)=O)C(=O)C3(C)O,True,True,True
CCOc1ccc(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)Nc2ccccn2)cc1,CCOc1ccc(N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)Nc2ccccn2)cc1,True,True,True
O=S(=O)(NC1CCCCC1)c1cccc(-c2cccc(-c3ncc4c5ccccc5n(C5CCCC5)c4n3)c2)c1,O=S(=O)(NC1CCCCC1)c1cccc(-c2cccc(-c3ncc4c5ccccc5n(C5CCCC5)c4n3)c2)c1,True,True,True
COCC(C)NC(=O)NCc1ccc(Cl)cc1O,COCC(C)NC(=O)NCc1ccc(Cl)cc1O,True,True,True
CC(CN1CCCC1=O)NC(=O)c1n[nH]c2ccc(-c3cnc(N4CCOCC4)nc3)cc12,CC(CN1CCCC1=O)NC(=O)c1n[nH]c2ccc(-c3cnc(N4CCOCC4)nc3)cc12,True,True,True
O=C(NC1CCN(Cc2ccccc2)CC1)C(c1ccccc1)C1CCCCC1,O=C(NC1CCN(Cc2ccccc2)CC1)C(c1ccccc1)C1CCCCC1,True,True,True
O=C(C=Cc1ccc2c(c1)OCO2)OCC=Cc1ccccc1,O=C(C=Cc1ccc2c(c1)OCO2)OCC=Cc1ccccc1,True,True,True
CC(C)CC(=O)NCc1cc([N+](=O)[O-])ccc1O,CC(C)CC(=O)NCc1cc([N+](=O)[O-])ccc1O,True,True,True
CCC(=O)N(OC)c1ccccc1Cc1cc[n+](Cc2cccc(F)c2)cc1,CCC(=O)N(OC)c1ccccc1Cc1cc[n+](Cc2cccc(F)c2)cc1,True,True,True
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COC(=O)c1ccccc1O,COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COC(=O)c1ccccc1O,True,True,True
O=C1CNc2cc(Cl)ccc2N1,O=C1CNc2cc(Cl)ccc2N1,True,True,True
COc1ccc(CCC(OC(=O)C2CCCCN2S(=O)(=O)c2cc(OC)cc(OC)c2)c2cccc(OCC(=O)O)c2)cc1OC,COc1cc(OC)cc(S(=O)(=O)N2CCCCC2C(=O)OC(CCc2ccc(OC)c(OC)c2)c2cccc(OCC(=O)O)c2)c1,True,True,True
Oc1ccc2c(c1)C1CCCOC1CN2,Oc1ccc2c(c1)C1CCCOC1CN2,True,True,True
Cc1nc(NNC(=O)OC(C)(C)C)n(OCC(COCc2ccccc2)OCc2ccccc2)c(=O)c1C(C)C,Cc1nc(NNC(=O)OC(C)(C)C)n(OCC(COCc2ccccc2)OCc2ccccc2)c(=O)c1C(C)C,True,True,True
CCC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(O)C(C)C)C(C)C)C(=O)O,CCC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(O)C(C)C)C(C)C)C(=O)O,True,True,True
Cn1cc(C(=O)NC2CCc3ccc(F)cc32)c(=O)c2cc(O)ccc21,Cn1cc(C(=O)NC2CCc3ccc(F)cc32)c(=O)c2cc(O)ccc21,True,True,True
CCC(Cc1ccccc1)OC(CN1CCCC1)c1ccccc1,CCC(Cc1ccccc1)OC(CN1CCCC1)c1ccccc1,True,True,True
Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)c(C(=O)OCc2nnc(-c3ccccc3)o2)c1,Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)c(C(=O)OCc2nnc(-c3ccccc3)o2)c1,True,True,True
COCCC1=CCCN(Cc2ccc(C)cc2)C1,COCCC1=CCCN(Cc2ccc(C)cc2)C1,True,True,True
CCN(CC)CCCN=C(S)NC(=O)c1ccc2c(c1)OCO2,CCN(CC)CCCN=C(S)NC(=O)c1ccc2c(c1)OCO2,True,True,True
O=c1c2oc3ccccc3c2nc(-c2ccccc2)n1-c1ccccc1,O=c1c2oc3ccccc3c2nc(-c2ccccc2)n1-c1ccccc1,True,True,True
Cn1ncc(-c2cc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)n[nH]2)c1C1CCN(S(C)(=O)=O)CC1,Cn1ncc(-c2cc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)n[nH]2)c1C1CCN(S(C)(=O)=O)CC1,True,True,True
Cc1ccc(C)c(Cn2c(SCC=Cc3ccccc3)nc3ccncc32)c1,Cc1ccc(C)c(Cn2c(SCC=Cc3ccccc3)nc3ccncc32)c1,True,True,True
COCCNC(=O)C1CC(c2ccc(C(F)(F)F)cc2)=NO1,COCCNC(=O)C1CC(c2ccc(C(F)(F)F)cc2)=NO1,True,True,False
COc1cc2c(Nc3ccc(Sc4nccn4C)cc3)c(C#N)cnc2cc1OCCCN1CCC(O)CC1,COc1cc2c(Nc3ccc(Sc4nccn4C)cc3)c(C#N)cnc2cc1OCCCN1CCC(O)CC1,True,True,True
CC(=O)c1ccc(N2CCN(CC(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)CC2)cc1,CC(=O)c1ccc(N2CCN(CC(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)CC2)cc1,True,True,True
CC(=O)OCCn1cc(COc2ccc(C)cc2Br)nn1,CC(=O)OCCn1cc(COc2ccc(C)cc2Br)nn1,True,True,True
CC1(C)OC(=O)C(C=NNC(N)=O)=C(O)O1,CC1(C)OC(=O)C(C=NNC(N)=O)=C(O)O1,True,True,True
CC1=CC(=O)OC2CC(C=CC3OC4(CCC1N3C)OCCO4)=CC(O)C2O,CC1=CC(=O)OC2CC(=CC(O)C2O)C=CC2OC3(CCC1N2C)OCCO3,True,True,True
O=C(c1ccc(F)cc1)C1CCN(C(S)=NC2CCCCC2)CC1,O=C(c1ccc(F)cc1)C1CCN(C(S)=NC2CCCCC2)CC1,True,True,True
CNC1Cc2ccccc2C(c2cccc(Cl)c2)C1,CNC1Cc2ccccc2C(c2cccc(Cl)c2)C1,True,True,True
O=C(O)c1cccc(Oc2nc(N3C4CCC3COC4)ncc2-c2cc(N3CCOCC3)ncn2)c1,O=C(O)c1cccc(Oc2nc(N3C4CCC3COC4)ncc2-c2cc(N3CCOCC3)ncn2)c1,True,True,True
COc1ccc(NC(=O)Cn2c(-c3ccc(C(C)(C)C)cc3)nc3cccnc32)cc1,COc1ccc(NC(=O)Cn2c(-c3ccc(C(C)(C)C)cc3)nc3cccnc32)cc1,True,True,True
Cc1ccc(S(=O)(=O)c2c(C)nc3scc(-c4ccccc4)n3c2=O)cc1,Cc1ccc(S(=O)(=O)c2c(C)nc3scc(-c4ccccc4)n3c2=O)cc1,True,True,True
S=C(NCCc1ccccc1)Nc1ccc2ncccc2c1,S=C(NCCc1ccccc1)Nc1ccc2ncccc2c1,True,True,True
O=C(NCCCn1cccn1)c1cc(-c2cccs2)nc2ccccc12,O=C(NCCCn1cccn1)c1cc(-c2cccs2)nc2ccccc12,True,True,True
CC(C)c1csc(CCc2nc(N3CCOCC3)nn2-c2ccc3c(c2)OCO3)n1,CC(C)c1csc(CCc2nc(N3CCOCC3)nn2-c2ccc3c(c2)OCO3)n1,True,True,True
CCNC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)OCc1ccccc1,CCNC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)OCc1ccccc1,True,True,True
COc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,COc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,True,True,False
O=C1C(=Cc2cccs2)CN(C(=O)c2cccs2)CC1=Cc1ccccc1,O=C1C(=Cc2ccccc2)CN(C(=O)c2cccs2)CC1=Cc1cccs1,True,True,True
Nc1ncc(C2CCOCC2)cc1-c1nc2cc(-c3cnc4[nH]ncc4c3)ccc2o1,Nc1ncc(C2CCOCC2)cc1-c1nc2cc(-c3cnc4[nH]ncc4c3)ccc2o1,True,True,True
COc1ccc(C2C(C#N)=C(N)N(N(C)C)C3=C2C(=O)CCC3)cc1,COc1ccc(C2C(C#N)=C(N)N(N(C)C)C3=C2C(=O)CCC3)cc1,True,True,False
Cc1ccccc1N1CCN(c2ccc(C(=O)Nc3ccc4c(c3)Cc3ccccc3-4)cn2)CC1,Cc1ccccc1N1CCN(c2ccc(C(=O)Nc3ccc4c(c3)Cc3ccccc3-4)cn2)CC1,True,True,True
C[S+]([O-])Cc1ccc(C(=O)Nc2ccncc2)cc1,C[S+]([O-])Cc1ccc(C(=O)Nc2ccncc2)cc1,True,True,True
CN(C)c1ccc(C=NC(=S)N2CCN(c3ccccc3)CC2)cc1,CN(C)c1ccc(C=NC(=S)N2CCN(c3ccccc3)CC2)cc1,True,True,True
CC(=O)N1CCC(C(=O)N2CCC(C(=O)N3CCC(n4c(=O)n(-c5ccccc5)c5ccccc54)CC3)CC2)CC1,CC(=O)N1CCC(C(=O)N2CCC(C(=O)N3CCC(n4c(=O)n(-c5ccccc5)c5ccccc54)CC3)CC2)CC1,True,True,True
COc1cc(C2C(C#N)=C(N)Oc3c2ccc(O)c3OC)cc2nonc12,COc1c(O)ccc2c1OC(N)=C(C#N)C2c1cc(OC)c2nonc2c1,True,True,True
CCC(C)c1ccc(C2CC(c3ccc(Br)cc3)=NN2C(=O)CSc2nnnn2C)cc1,CCC(C)c1ccc(C2CC(c3ccc(Br)cc3)=NN2C(=O)CSc2nnnn2C)cc1,True,True,True
Cc1cncc(C(O)=Nc2cccc(CN3CCC(C(O)=NC4CCCCC4)CC3)c2)c1,Cc1cncc(C(O)=Nc2cccc(CN3CCC(C(O)=NC4CCCCC4)CC3)c2)c1,True,True,False
O=C1c2ccccc2C(=O)N1CCCCCCC[n+]1ccc(C(=O)c2ccc(F)cc2)cc1,O=C(c1ccc(F)cc1)c1cc[n+](CCCCCCCN2C(=O)c3ccccc3C2=O)cc1,True,True,True
O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c(O)c1[N+](=O)[O-],O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c(O)c1[N+](=O)[O-],True,True,True
CC(=O)c1ccc(-n2cnc3c(-c4ccccc4)c(C)sc3c2=O)c([N+](=O)[O-])c1,CC(=O)c1ccc(-n2cnc3c(-c4ccccc4)c(C)sc3c2=O)c([N+](=O)[O-])c1,True,True,True
C=CC(Cl)CCC(O)C(C)CCOC(=O)c1cc(=O)coo1,,False,True,True
Cc1ccccc1[P+](Cc1ccccc1)(c1ccccc1)C(=O)c1ccccc1,Cc1ccccc1[P+](Cc1ccccc1)(C(=O)c1ccccc1)c1ccccc1,True,True,True
COCCCNC(=O)c1ccccc1NC(=O)Cn1nnc2ccccc21,COCCCNC(=O)c1ccccc1NC(=O)Cn1nnc2ccccc21,True,True,True
COC(=O)CCCCCc1c(SSC)nc2cc(Cl)N)ccc2c1-c1ccccc1Cl,,False,True,True
CCC(Oc1cccc(CN(CCCOc2ccccc2)c2nc3ccccc3o2)c1)C(=O)O,CCC(Oc1cccc(CN(CCCOc2ccccc2)c2nc3ccccc3o2)c1)C(=O)O,True,True,False
COCCNCc1conc1-c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)CO2,COCCNCc1conc1-c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)CO2,True,True,True
CC(CS)C(=O)N1CCCC1C(=O)O,CC(CS)C(=O)N1CCCC1C(=O)O,True,True,False
COc1ccc(OC)c(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2C2CCCC2)c1,COc1ccc(OC)c(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=O)N2C2CCCC2)c1,True,True,True
CC1(c2ccc(F)cc2)OCC(C(=O)Nc2ncc(C(=O)N(C)Cc3ccccc3)s2)O1,CN(Cc1ccccc1)C(=O)c1cnc(NC(=O)C2COC(C)(c3ccc(F)cc3)O2)s1,True,True,True
Cc1ccc(NC(=O)CSC(=S)N2CCCO2)cc1Cl,Cc1ccc(NC(=O)CSC(=S)N2CCCO2)cc1Cl,True,True,True
CC(C)(C)OC(c1cnccn1)C1CN(C(=O)c2nc3ccc(-c4ccccc4C(F)(F)F)cc3s2)CCN1C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1CCN(C(=O)c2nc3ccc(-c4ccccc4C(F)(F)F)cc3s2)CC1C(OC(C)(C)C)c1cnccn1,True,True,True
COc1cc(C=CC(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)ccc1O,COc1cc(C=CC(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)ccc1O,True,True,True
COCC1CCCN1c1cc(NC(C)C)nc(-n2nc(C)cc2C)n1,COCC1CCCN1c1cc(NC(C)C)nc(-n2nc(C)cc2C)n1,True,True,True
Cc1c(OCCCCOc2ccccc2Cl)ccc(C(=O)CC(C)C)c1O,Cc1c(OCCCCOc2ccccc2Cl)ccc(C(=O)CC(C)C)c1O,True,True,True
Cc1ccc(C)c(CN2CCC(NC(=O)c3cc(Sc4nccn4C)ccc3Cl)C2)c1,Cc1ccc(C)c(CN2CCC(NC(=O)c3cc(Sc4nccn4C)ccc3Cl)C2)c1,True,True,True
CCCOc1cccc(-c2ccc(C=C3NC(=O)NC3=O)s2)c1,CCCOc1cccc(-c2ccc(C=C3NC(=O)NC3=O)s2)c1,True,True,True
CCN1Cc2cccc(C(=O)N(C)Cc3cnn(C)c3)c2C1=O,CCN1Cc2cccc(C(=O)N(C)Cc3cnn(C)c3)c2C1=O,True,True,True
CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(=O)CCCCNCCN)C(CC)=CCO4)c(C)c3C,CCC1=CCOc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C(=O)CCCCNCCN)c5C)C(CC)=C4C)c(C)c3C,True,True,True
CC(=O)c1cc(C#N)c(N2CCOCC2)nc1C,CC(=O)c1cc(C#N)c(N2CCOCC2)nc1C,True,True,False
Cc1cccc(-c2ocnc2C(O)=Nc2cnn(CCN(C)C(=N)O)c2)c1,Cc1cccc(-c2ocnc2C(O)=Nc2cnn(CCN(C)C(=N)O)c2)c1,True,True,True
O=C(O)Cc1ccc(-c2c(COC(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c3cc(O)ccc3n2CCCCCc2ccccc2)cc1,O=C(O)Cc1ccc(-c2c(COC(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c3cc(O)ccc3n2CCCCCc2ccccc2)cc1,True,True,True
OC1CSC(Cn2c(N3CCCC3)nc3ccsc3c2=O)C1O,O=c1c2sccc2nc(N2CCCC2)n1CC1SCC(O)C1O,True,True,True
Cn1c(-c2cccnc2)nc2cnc(Oc3ccccc3)nc21,Cn1c(-c2cccnc2)nc2cnc(Oc3ccccc3)nc21,True,True,True
CN1CCN(c2ccc3nc(-c4cccs4)[nH]c3c2)CC1,CN1CCN(c2ccc3nc(-c4cccs4)[nH]c3c2)CC1,True,True,True
CC(C)C(C)NC1=NS(=O)(=O)c2ccc(Cl)cc21,CC(C)C(C)NC1=NS(=O)(=O)c2ccc(Cl)cc21,True,True,True
CN(Cc1ccco1)S(=O)(=O)C1CC1,CN(Cc1ccco1)S(=O)(=O)C1CC1,True,True,True
CCCCNc1[nH]cnc2nc(C(N)=O)nc1-2,CCCCNc1[nH]cnc2nc(C(N)=O)nc1-2,True,True,True
CCC(C)c1ccc(OS(=O)(=O)c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1,CCC(C)c1ccc(OS(=O)(=O)c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1,True,True,True
OC(c1cnc(C#Cc2ccccc2)cn1)C1C2CC2CS1(=O)=O,O=S1(=O)CC2CC2C1C(O)c1cnc(C#Cc2ccccc2)cn1,True,True,True
S=C(NCCc1ccccc1)Nc1ccc(OC(F)F)cc1,FC(F)Oc1ccc(NC(=S)NCCc2ccccc2)cc1,True,True,True
O=S(=O)(c1ccc2[nH]c(O)nc2c1)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CCCO1,O=S(=O)(c1ccc2[nH]c(O)nc2c1)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CCCO1,True,True,True
O=C(Nc1cc2ccccc2cn1)C1CCCCC1,O=C(Nc1cc2ccccc2cn1)C1CCCCC1,True,True,True
CS(=O)(=O)N1CCC(C(=O)N2CCC(C3CCN(Cc4ccc(C#N)cc4)CC3)CC2)CC1,CS(=O)(=O)N1CCC(C(=O)N2CCC(C3CCN(Cc4ccc(C#N)cc4)CC3)CC2)CC1,True,True,True
CCCCOc1ccc2nc(NC(=O)CC(C)C)sc2c1,CCCCOc1ccc2nc(NC(=O)CC(C)C)sc2c1,True,True,True
COc1cc(C(=O)Nc2ccc3c(c2)C(=O)NC3)cc(OC)c1OC,COc1cc(C(=O)Nc2ccc3c(c2)C(=O)NC3)cc(OC)c1OC,True,True,True
O=[N+]([O-])c1ccc(Cl)c(Nc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)c1,O=[N+]([O-])c1ccc(Oc2ccc(Nc3cc([N+](=O)[O-])ccc3Cl)cc2)cc1,True,True,True
O=C1NC(c2c[nH]c3ccccc23)CN=C1c1c[nH]c2ccccc12,O=C1NC(c2c[nH]c3ccccc23)CN=C1c1c[nH]c2ccccc12,True,True,False
CC(CN)(CC(=O)O)c1ccc(Oc2ccccc2)cc1,CC(CN)(CC(=O)O)c1ccc(Oc2ccccc2)cc1,True,True,True
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccccc12,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccccc12,True,True,False
O=C1CCN(C(=O)c2cccc(S(=O)(=O)N3c4ccccc4Sc4ccccc43)c2)C(c2ccccc2)C1,O=C1CCN(C(=O)c2cccc(S(=O)(=O)N3c4ccccc4Sc4ccccc43)c2)C(c2ccccc2)C1,True,True,True
COC(=O)CCC(=O)N1CCN(c2cnc3ccc(I)cc3n2)CC1,COC(=O)CCC(=O)N1CCN(c2cnc3ccc(I)cc3n2)CC1,True,True,True
CS(=O)(=O)Nc1cc(C(O)CNCCCCCCCCNC2CCN(c3ccccc3C(=O)O)CC2)ccc1O,CS(=O)(=O)Nc1cc(C(O)CNCCCCCCCCNC2CCN(c3ccccc3C(=O)O)CC2)ccc1O,True,True,True
O=C(O)C1CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,O=C(O)C1CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,True,True,False
CC(c1nnn(C2CCc3ccccc32)n1)n1cncn1,CC(c1nnn(C2CCc3ccccc32)n1)n1cncn1,True,True,True
CCOC(=O)CN(C)S(=O)(=O)c1ccc(Cl)s1,CCOC(=O)CN(C)S(=O)(=O)c1ccc(Cl)s1,True,True,True
COc1ccc(NC(=O)Cc2csc(=Nc3cccc(N)c3)n2C)cc1,COc1ccc(NC(=O)Cc2csc(=Nc3cccc(N)c3)n2C)cc1,True,True,True
O=C(NCCOC1CCCC1)c1nc[nH]n1,O=C(NCCOC1CCCC1)c1nc[nH]n1,True,True,True
CCCc1ccc(C(=O)Nc2cc(Cl)ccc2OC)s1,CCCc1ccc(C(=O)Nc2cc(Cl)ccc2OC)s1,True,True,True
COc1cc(F)c2c(=O)n(-c3ccc(C4(C)NC(=O)N(CC(=O)N5CCN(C(=O)C6CC6)CC5)C4=O)cc3F)sc2c1,COc1cc(F)c2c(=O)n(-c3ccc(C4(C)NC(=O)N(CC(=O)N5CCN(C(=O)C6CC6)CC5)C4=O)cc3F)sc2c1,True,True,True
Cc1cc(C2CCCN(C(CC3CCC3)c3ccc(F)cc3)C2)n[nH]1,Cc1cc(C2CCCN(C(CC3CCC3)c3ccc(F)cc3)C2)n[nH]1,True,True,True
CC(CN1CCN(c2ccnc3cc(Cl)ccc23)CC1)NC(=O)C(CCS(C)(=O)=O)NC(=O)c1ccc([N+](=O)[O-])cc1,CC(CN1CCN(c2ccnc3cc(Cl)ccc23)CC1)NC(=O)C(CCS(C)(=O)=O)NC(=O)c1ccc([N+](=O)[O-])cc1,True,True,True
COC(=O)Cc1ccc2c(c1)C(=O)c1ccc(Cl)cc1CO2,COC(=O)Cc1ccc2c(c1)C(=O)c1ccc(Cl)cc1CO2,True,True,True
CC(C)CCn1cc(NC(=O)c2cc3ccccc3n2Cc2ccccc2)cn1,CC(C)CCn1cc(NC(=O)c2cc3ccccc3n2Cc2ccccc2)cn1,True,True,True
COc1ccc(COc2ccc3nc(C4CCCCC4C(=O)O)n(Cc4ccc(N5CCC(CC#N)CC5)cc4F)c3c2F)cc1,COc1ccc(COc2ccc3nc(C4CCCCC4C(=O)O)n(Cc4ccc(N5CCC(CC#N)CC5)cc4F)c3c2F)cc1,True,True,True
O=C(C=Cc1ccc(C(F)(F)F)cc1)NC(Cc1ccccc1)C(=O)O,O=C(C=Cc1ccc(C(F)(F)F)cc1)NC(Cc1ccccc1)C(=O)O,True,True,True
CNC1CCc2[nH]c3cccc4c3c2C1,,False,True,True
Cc1c(-c2nnc(Nc3ccccc3)s2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(-c2nnc(Nc3ccccc3)s2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,True,True,True
Cc1cccc2c1Nc1ccccc1S2,Cc1cccc2c1Nc1ccccc1S2,True,True,True
CCS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3ccccc3n(Cc3ccccc3)c1=O)N2,CCS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3ccccc3n(Cc3ccccc3)c1=O)N2,True,True,True
CC(Nc1nc(Cl)nc2c1ncn2CC(COC(=O)Cc1ccccc1)COC(=O)C(C)(C)C)c1cccc2ccccc12,CC(Nc1nc(Cl)nc2c1ncn2CC(COC(=O)Cc1ccccc1)COC(=O)C(C)(C)C)c1cccc2ccccc12,True,True,True
CC(CNC(=O)C1(Cc2ccccc2)Cc2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1)c1ccccc1,CC(CNC(=O)C1(Cc2ccccc2)Cc2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1)c1ccccc1,True,True,True
O=c1cc(N2CCOCC2)oc2[nH]c3ccc(F)cc3c12,O=c1cc(N2CCOCC2)oc2[nH]c3ccc(F)cc3c12,True,True,True
CC(C)CN(NC(=O)OC(C)(C)C)C1=NCC(C)c2ccccc2N1,CC(C)CN(NC(=O)OC(C)(C)C)C1=NCC(C)c2ccccc2N1,True,True,True
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1SCC(=O)O,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1SCC(=O)O,True,True,True
Cc1ccc(-n2ncc3cc(C)c4ncccc4c32)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1ccc(-n2ncc3cc(C)c4ncccc4c32)cc1NS(=O)(=O)c1ccc(F)cc1F,True,True,True
COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)cc1,COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)cc1,True,True,False
CN(C)c1ccc2[nH]c(-c3ccccc3)nc2n1,CN(C)c1ccc2[nH]c(-c3ccccc3)nc2n1,True,True,True
CCOC(=O)c1cc2c(ccc3ccc(O)c(C(C)=O)c32)o1,CCOC(=O)c1cc2c(ccc3ccc(O)c(C(C)=O)c32)o1,True,True,True
COc1ccc(N(C(=O)c2ccc3c(c2)OCCO3)C(C)c2nc3ccccc3c(=O)n2N2CCN(C)CC2)c(OC)c1,COc1ccc(N(C(=O)c2ccc3c(c2)OCCO3)C(C)c2nc3ccccc3c(=O)n2N2CCN(C)CC2)c(OC)c1,True,True,True
CN(CCOCCN1CCN(C(=O)OC(C)(C)C)CC1)C(=O)C1C(C(=O)Nc2ccc(Br)cc2)C2C=CC1C21CC1,CN(CCOCCN1CCN(C(=O)OC(C)(C)C)CC1)C(=O)C1C(C(=O)Nc2ccc(Br)cc2)C2C=CC1C21CC1,True,True,True
CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(C3CC3)nc3c2c(C)nn3-c2c(C)cccc2C)cc1,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(C3CC3)nc3c2c(C)nn3-c2c(C)cccc2C)cc1,True,True,True
COC(=O)c1ccccc1NC(=O)Nc1n[nH]c(C(F)(F)F)n1,COC(=O)c1ccccc1NC(=O)Nc1n[nH]c(C(F)(F)F)n1,True,True,True
CCCN1CC(=Cc2ccc(Cl)cc2Cl)C2=C(C1)C(c1ccc(Cl)c[n+]1[O-])C(C#N)=C(N)O2,CCCN1CC(=Cc2ccc(Cl)cc2Cl)C2=C(C1)C(c1ccc(Cl)c[n+]1[O-])C(C#N)=C(N)O2,True,True,True
O=C(Cc1ccccc1)Nc1nc(-c2ccccn2)nc2cn(Cc3ccccc3)nc12,O=C(Cc1ccccc1)Nc1nc(-c2ccccn2)nc2cn(Cc3ccccc3)nc12,True,True,True
C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CCC(C)=CCO,C=C1CCC2C(C)(C(=O)OC)CCCC2(C)C1CCC(C)=CCO,True,True,True
